"Gene","Description","Phenotype","Treated_TwoTX_1","Untreated_NewMP_1","Treated_TwoTX_2","Untreated_NewMP_2","Treated_TwoTX_3","Untreated_NewMP_3","TreatedAvg","UntreatedAvg","FoldChange","padj"
"Tb927.7.5360","hypothetical protein, conserved","overrepresented",526.333642138541,38.3120239356161,487.583693813153,39.0134587921347,766.5025183439,37.4450126091954,593.473284765198,38.2568317789821,15.5686652964195,5.56919626120853e-24
"Tb927.7.5460","exosome-associated protein 3,3' exoribonuclease, putative (EAP3)","overrepresented",17748.7223181147,304.700315362947,7812.48387115475,290.583003417279,28066.8866062748,317.776593494253,17876.0309318481,304.353304091493,57.8193388080372,8.97380740362894e-31
"Tb927.7.6190","hypothetical protein, conserved","overrepresented",128103.969207498,544.749090334542,44799.1897875525,511.883485186456,181546.4796485,490.833273390805,118149.87954785,515.821949637268,230.851260210789,1.99929717587259e-48
"Tb927.7.6490","hypothetical protein, conserved","overrepresented",116.545306473534,17.9587612198201,101.696027566743,15.4708543486051,336.688022076292,22.264602091954,184.976452038857,18.5647392201264,9.39504110617744,5.95324179142533e-06
"Tb927.7.710","heat shock 70 kDa protein, putative (HSP70)","overrepresented",3174.91971989999,190.961494304087,1834.70778500549,193.049356436942,2550.23267785447,167.996543057471,2519.95339425332,184.0024645995,13.7700214771717,1.18140074407939e-26
"Tb927.7.770","hypothetical protein, conserved","overrepresented",15263.6756220177,101.167688204986,4541.49383380251,106.278042916505,19828.7754278123,80.9621894252874,13211.3149612108,96.1359735155929,146.173740438341,1.13580447400101e-38
"Tb927.8.1930","hypothetical protein, conserved","overrepresented",253.768006031082,16.1628850978381,215.929921545825,12.1076251423866,315.197297262912,8.09621894252874,261.631741613273,12.1222430609178,24.1554305450256,3.28001842659315e-21
"Tb927.8.2391","hypothetical protein, conserved","overrepresented",4291.49894643675,399.283124454,2327.8638638908,402.242213063733,7965.89533082632,441.243932367817,4861.75271371796,414.256423295183,11.5294992911551,1.39812010113677e-12
"Tb927.8.3090","hypothetical protein, conserved","overrepresented",642.878948612076,51.4817821634842,256.329713318915,56.5022506644709,3467.17026989203,61.7336694367817,1455.45964394101,56.5725674215789,24.3958305453465,1.41748381377435e-07
"Tb927.8.3340","hypothetical protein, conserved","overrepresented",1934.27613485914,132.296207652675,1935.0107163042,123.766834788841,6848.37764053054,152.81613254023,3572.55483056463,136.293058327249,25.0232051053765,1.47555754590694e-15
"Tb927.8.3820","hypothetical protein, conserved","overrepresented",1176.73164278117,14.9656343498501,904.119477956389,11.4349793011429,2528.74195304109,17.2044652528736,1536.53102459288,14.5350263012889,101.558921557738,1.8909536319947e-39
